Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2020 [YR2020]
Poland,POL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,23.576,10.831
Poland,POL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,23.6,10.871
Poland,POL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.892,60.043
Poland,POL,Urban population growth (annual %),SP.URB.GROW,-0.469373364884263,-1.18164403219459
Poland,POL,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,77.0235824184304,79.4436965672408
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100
Portugal,PRT,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.105534490278056,0.0970036396649467
Portugal,PRT,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.8970411616989,43.1660902826901
Portugal,PRT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,891000000,45000000
Portugal,PRT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,854,854
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.03250504,10.54770088
Portugal,PRT,Forcibly displaced people,SM.POP.FDIP,429,3559
Portugal,PRT,Forest area (% of land area),AG.LND.FRST.ZS,35.5060596134949,36.154994891142
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,0.981475114822388,0.979601144790649
Portugal,PRT,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,107.634069945744,101.996610452016
Portugal,PRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,37.6616550692709,39.2526255864686
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.40257289895369,-0.0124383299575305
Portugal,PRT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.17109278350905,0.786545870699724
Portugal,PRT,International migrant stock (% of population),SM.POP.TOTL.ZS,7.20677134659702,..
Portugal,PRT,"International tourism, number of arrivals",ST.INT.ARVL,6756000,4208000
Portugal,PRT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.139102998375,48.9337838179741
Portugal,PRT,"Labor force, total",SL.TLF.TOTL.IN,5488106,5138170
Portugal,PRT,Land area (sq. km),AG.LND.TOTL.K2,91590,91605.6
Portugal,PRT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.1,84.3
Portugal,PRT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,76.1,78.5
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.0268292682927,81.3292682926829
Portugal,PRT,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,74.4600596770482,77.0548820865644
Portugal,PRT,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,67.0248412443209,71.7244891870702
Portugal,PRT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.5851680952185,12.0900462439681
Portugal,PRT,Military expenditure (current LCU),MS.MIL.XPND.CN,2673000000,2867000000
Portugal,PRT,Military expenditure (current USD),MS.MIL.XPND.CD,3540186346.50915,3267981306.28063
Portugal,PRT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,50.999,44.498
Portugal,PRT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,121.293,101.899
Portugal,PRT,Net migration,SM.POP.NETM,-5627,54076
Portugal,PRT,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Portugal,PRT,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-7746481334.05483,-2818731078.34659
Portugal,PRT,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.979,5.615
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,7
Portugal,PRT,Population growth (annual %),SP.POP.GROW,0.0459100367184907,0.10511412524675
Portugal,PRT,Population in largest city,EN.URB.LCTY,2811563,2956879
Portugal,PRT,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,368,2405
Portugal,PRT,Rural population (% of total population),SP.RUR.TOTL.ZS,39.433,33.69
Portugal,PRT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.048,1.052
Portugal,PRT,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,11.438,9.143
Portugal,PRT,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,13.58,12.08
Portugal,PRT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,19.8714612760875,22.2595830862446
Portugal,PRT,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,31.488105294114,31.0923715794032
Portugal,PRT,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,21.6629734261884,24.0471562905986
Portugal,PRT,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.771,6.801
Portugal,PRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.771,6.801
Portugal,PRT,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,22.753,22.494
Portugal,PRT,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,22.754,22.466
Portugal,PRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.567,66.31
Portugal,PRT,Urban population growth (annual %),SP.URB.GROW,1.04647758108964,0.931922017607257
Portugal,PRT,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,76.8809100692855,83.3430716565033
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100
Qatar,QAT,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.000117881949436023,9.04479312331784E-05
Qatar,QAT,Agricultural land (% of land area),AG.LND.AGRI.ZS,5.8656330749354,6.44038294168842
Qatar,QAT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,30000000,1175000000
Qatar,QAT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,74,74
Qatar,QAT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.87017763,3.81872201
Qatar,QAT,Forcibly displaced people,SM.POP.FDIP,66,444
Qatar,QAT,Forest area (% of land area),AG.LND.FRST.ZS,0,0
Qatar,QAT,Government Effectiveness: Estimate,GE.EST,0.849948763847351,0.867067635059357
Qatar,QAT,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,61.4308819173225,91.7813383633942
Qatar,QAT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.7506073538111,40.9002166233522
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.42525675161714,-2.5403150300476
Qatar,QAT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.233439849991552,0.434721968131257
Qatar,QAT,International migrant stock (% of population),SM.POP.TOTL.ZS,82.4923407530842,..
Qatar,QAT,"International tourism, number of arrivals",ST.INT.ARVL,1700000,582000
Qatar,QAT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,12.1137718240649,16.4295080374921
Qatar,QAT,"Labor force, total",SL.TLF.TOTL.IN,1205149,2059100
Qatar,QAT,Land area (sq. km),AG.LND.TOTL.K2,11610,11490
Qatar,QAT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.533,82.165
Qatar,QAT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,78.742,79.421
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.444,80.409
Qatar,QAT,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1.96628338654821,12.7330503541381
Qatar,QAT,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,83.2084718273604,78.2758116000249
Qatar,QAT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.5277619599153,7.91126040626678
Qatar,QAT,Military expenditure (current LCU),MS.MIL.XPND.CN,6831400000,..
Qatar,QAT,Military expenditure (current USD),MS.MIL.XPND.CD,1876758241.75824,..
Qatar,QAT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,44.717,28.422
Qatar,QAT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,59.604,46.036
Qatar,QAT,Net migration,SM.POP.NETM,90620,-50433
Qatar,QAT,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Qatar,QAT,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,..,-3044505494.50549
Qatar,QAT,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,4.038,..
Qatar,QAT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,6
Qatar,QAT,Population growth (annual %),SP.POP.GROW,0.491609879237911,5.72571544841687
Qatar,QAT,Population in largest city,EN.URB.LCTY,523732,737903
Qatar,QAT,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,51,201
Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,1.499,0.765000000000001
Qatar,QAT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.041,1.038
Qatar,QAT,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,9.355,6.51
Qatar,QAT,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,9.47,5.28
Qatar,QAT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..
Qatar,QAT,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..
Qatar,QAT,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..
Qatar,QAT,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.45,0.14
Qatar,QAT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.45,0.14
Qatar,QAT,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,1.296,0.48
Qatar,QAT,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,0.46
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,98.501,99.235
Qatar,QAT,Urban population growth (annual %),SP.URB.GROW,0.659271673068424,5.77310138194397
Qatar,QAT,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,99.3507763245456,99.6000005816763
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.1,100
Romania,ROU,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0
Romania,ROU,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.5344490328189,56.7150556328234
Romania,ROU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,107000000,168000000
Romania,ROU,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,637,637
Romania,ROU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.63998747,6.22618055
Romania,ROU,Forcibly displaced people,SM.POP.FDIP,1391,5823
Romania,ROU,Forest area (% of land area),AG.LND.FRST.ZS,28.3199304499022,30.1158292767733
Romania,ROU,Government Effectiveness: Estimate,GE.EST,-0.112342447042465,-0.286944448947906
Romania,ROU,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,106.671748874775,104.394662300793
Romania,ROU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.3133421840234,41.1591528804276
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.09141668601891,2.63107311184743
Romania,ROU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.30807592800488,1.44532169299017
Romania,ROU,International migrant stock (% of population),SM.POP.TOTL.ZS,0.76842822234455,..
Romania,ROU,"International tourism, number of arrivals",ST.INT.ARVL,7498000,5023000
Romania,ROU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.6741591787101,42.8267273393818
Romania,ROU,"Labor force, total",SL.TLF.TOTL.IN,8597695,8409711
Romania,ROU,Land area (sq. km),AG.LND.TOTL.K2,230050,230080
Romania,ROU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.3,78.3
Romania,ROU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.8,70.4
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.4585365853659,74.2536585365854
Romania,ROU,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,78.4542641080943,82.3576459827225
Romania,ROU,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,75.2757700990001,79.9494840021403
Romania,ROU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,23.358328052216,15.8025948052662
Romania,ROU,Military expenditure (current LCU),MS.MIL.XPND.CN,6629800000,21437000000
Romania,ROU,Military expenditure (current USD),MS.MIL.XPND.CD,2086220460.05224,5052321470.65755
Romania,ROU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,91.409,85.941
Romania,ROU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,221.568,201.83
Romania,ROU,Net migration,SM.POP.NETM,-122364,-13202
Romania,ROU,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Romania,ROU,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-1904852598.46898,-2863040403.56901
Romania,ROU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.497,3.298
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,7
Romania,ROU,Population growth (annual %),SP.POP.GROW,-0.593959183588628,-0.550759892541776
Romania,ROU,Population in largest city,EN.URB.LCTY,1889202,1803247
Romania,ROU,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,1019,3581
Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,46.171,45.806
Romania,ROU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,1.054
Romania,ROU,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,16.605,14.754
Romania,ROU,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,13.2,9.74
Romania,ROU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.2393386961731,14.1465071921172
Romania,ROU,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,36.2901757261222,32.534494057552
Romania,ROU,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,17.6833484672873,14.5920996088851
Romania,ROU,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,0.0159337157425112,0.0160484582417558
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.959,5.035
Romania,ROU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.959,5.035
Romania,ROU,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,22.193,17.586
Romania,ROU,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,22.108,17.337
Romania,ROU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.829,54.194
Romania,ROU,Urban population growth (annual %),SP.URB.GROW,-0.350299532205801,-0.347574150543849
Romania,ROU,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,64.8309185206987,76.2329412607657
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3,99.9
Russian Federation,RUS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0
Russian Federation,RUS,Agricultural land (% of land area),AG.LND.AGRI.ZS,13.1584362579663,13.1584362579663
Russian Federation,RUS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,25000000,1000000
Russian Federation,RUS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,460,460
Russian Federation,RUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.97111797,8.04076004
Russian Federation,RUS,Forcibly displaced people,SM.POP.FDIP,84356,22173
Russian Federation,RUS,Forest area (% of land area),AG.LND.FRST.ZS,49.7735892145447,49.7843360788722
Russian Federation,RUS,Government Effectiveness: Estimate,GE.EST,-0.601686894893646,-0.111088737845421
Russian Federation,RUS,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,92.8280159455397,94.9225371802029
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.1399447022831,20.4447226915578
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.84939230255025,3.38165937237898
Russian Federation,RUS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,11.6515618374112,7.3459663833896
Russian Federation,RUS,International migrant stock (% of population),SM.POP.TOTL.ZS,7.81982303355397,..
Russian Federation,RUS,"International tourism, number of arrivals",ST.INT.ARVL,22281000,6359000
Russian Federation,RUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.8779876159377,48.5982892808049
Russian Federation,RUS,"Labor force, total",SL.TLF.TOTL.IN,75955044,73449927
Russian Federation,RUS,Land area (sq. km),AG.LND.TOTL.K2,16376870,16376870
Russian Federation,RUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.88,76.43
Russian Federation,RUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.09,66.49
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.8412195121951,71.3387804878049
Russian Federation,RUS,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,14.1410837026294,21.1907913720658
Russian Federation,RUS,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,74.1703083656343,79.0171612563925
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.8154704732559,13.4028136833178
Russian Federation,RUS,Military expenditure (current LCU),MS.MIL.XPND.CN,1783210000000,4462125000000
Russian Federation,RUS,Military expenditure (current USD),MS.MIL.XPND.CD,58720227608.7579,61712537168.9371
Russian Federation,RUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,142.905,127.867
Russian Federation,RUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,393.417,294.051
Russian Federation,RUS,Net migration,SM.POP.NETM,307555,334094
Russian Federation,RUS,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Russian Federation,RUS,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-47104530000,-35004710000
Russian Federation,RUS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,4.997,3.827
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,7
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,0.0448964884428055,-0.143202031827637
Russian Federation,RUS,Population in largest city,EN.URB.LCTY,11461264,12537954
Russian Federation,RUS,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,4924,20260
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,26.313,25.246
Russian Federation,RUS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,1.058
Russian Federation,RUS,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,14.53,14.021
Russian Federation,RUS,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,35.78,21.01
Russian Federation,RUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.048348846076,10.7991196203537
Russian Federation,RUS,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,21.1228195029639,23.6564347399923
Russian Federation,RUS,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,2.16169441905979,2.08946691839044
Russian Federation,RUS,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,25.5836898417345,4.94036059620611
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.407,5.62
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.407,5.62
Russian Federation,RUS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,17.19,17.001
Russian Federation,RUS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,17.107,17.039
Russian Federation,RUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.687,74.754
Russian Federation,RUS,Urban population growth (annual %),SP.URB.GROW,0.105983774408558,0.0804474985003835
Russian Federation,RUS,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,93.161974768111,93.2000303580298
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.7,45.2
Rwanda,RWA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,5.65813656747789,3.95222154133308
Rwanda,RWA,Agricultural land (% of land area),AG.LND.AGRI.ZS,77.9083907580057,79.3919740575598
Rwanda,RWA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,..,..
Rwanda,RWA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1212,1212
Rwanda,RWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.08192921,7.48696899
Rwanda,RWA,Forcibly displaced people,SM.POP.FDIP,55682,139956
Rwanda,RWA,Forest area (% of land area),AG.LND.FRST.ZS,10.7417916497771,11.1876773408999
Rwanda,RWA,Government Effectiveness: Estimate,GE.EST,-0.158439069986343,0.273775279521942
Rwanda,RWA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,115.79334963008,116.53606788344
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.5361143612077,35.8620097177129
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.246128693436934,9.85039902274207
Rwanda,RWA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.82276772666607,3.59034703252303
Rwanda,RWA,International migrant stock (% of population),SM.POP.TOTL.ZS,4.24325864762117,..
Rwanda,RWA,"International tourism, number of arrivals",ST.INT.ARVL,667000,..
Rwanda,RWA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.0227971600591,47.3170477095769
Rwanda,RWA,"Labor force, total",SL.TLF.TOTL.IN,3632470,4981285
Rwanda,RWA,Land area (sq. km),AG.LND.TOTL.K2,24670,24670
Rwanda,RWA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,64.476,69.063
Rwanda,RWA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.927,64.638
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.804,66.953
Rwanda,RWA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,8.44319987652548,6.19620228348028
Rwanda,RWA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,72.2236657604087,52.5252736486617
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.25840506845844,8.73625657811809
Rwanda,RWA,Military expenditure (current LCU),MS.MIL.XPND.CN,43451666666.6667,141432500000
Rwanda,RWA,Military expenditure (current USD),MS.MIL.XPND.CD,74514417.2864531,147873731.887278
Rwanda,RWA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,238.107,182.455
Rwanda,RWA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,302.23,262.901
Rwanda,RWA,Net migration,SM.POP.NETM,-29501,-22251
Rwanda,RWA,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Rwanda,RWA,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-38795006.9793522,-199639435.571571
Rwanda,RWA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.055,..
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5,4
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2.52365134392041,2.24244883430144
Rwanda,RWA,Population in largest city,EN.URB.LCTY,797059,1132101
Rwanda,RWA,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,55398,139491
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,83.066,82.568
Rwanda,RWA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.026,1.026
Rwanda,RWA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,26.179,26.139
Rwanda,RWA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,7.62,7.89
Rwanda,RWA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,15.0744687955714
Rwanda,RWA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,27.6698641252408
Rwanda,RWA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,24.9668963303233
Rwanda,RWA,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,4.64621130053718
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.673,11.829
Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,11.829
Rwanda,RWA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,16.134,15.947
Rwanda,RWA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,15.902
Rwanda,RWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.934,17.432
Rwanda,RWA,Urban population growth (annual %),SP.URB.GROW,2.54725900405007,2.92744207128957
Rwanda,RWA,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,53.8846365547803,56.5698052480301
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.4,100
Samoa,WSM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.422948171779609,0.312625898904942
Samoa,WSM,Agricultural land (% of land area),AG.LND.AGRI.ZS,14.6643109540636,17.773381294964
Samoa,WSM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,..,..
Samoa,WSM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2880,2880
Samoa,WSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.15268326,6.18667269
Samoa,WSM,Forcibly displaced people,SM.POP.FDIP,..,..
Samoa,WSM,Forest area (% of land area),AG.LND.FRST.ZS,58.8303886925795,58.1546762589928
Samoa,WSM,Government Effectiveness: Estimate,GE.EST,0.001401282614097,0.545318901538849
